Freq.	V(n001)
8.63000000000000e+09	-1.68105407739516e-06,-7.13235726602325e-05
8.63500000000000e+09	1.29465359768695e-05,-6.52788276324993e-05
8.64000000000000e+09	5.64420219370959e-06,-6.84169847402501e-05
8.64500000000000e+09	4.56973110053890e-06,-6.88709045614563e-05
8.65000000000000e+09	4.13311159071162e-06,-6.90362532964588e-05
8.65500000000000e+09	3.88140867154090e-06,-6.91070612543234e-05
8.66000000000000e+09	3.71156094871164e-06,-6.91391435899449e-05
8.66500000000000e+09	3.57240825787917e-06,-6.91431607908087e-05
8.67000000000000e+09	3.45225892969684e-06,-6.90841867218964e-05
8.67500000000000e+09	3.38165587645224e-06,-6.90075643940447e-05
8.68000000000000e+09	6.60478646033626e-06,-6.82740081535950e-05
8.68500000000000e+09	3.35142785497544e-06,-6.88539015825985e-05
8.69000000000000e+09	3.36201860401196e-06,-6.88001777339326e-05
8.69500000000000e+09	3.39284942797065e-06,-6.87567753946587e-05
8.70000000000000e+09	3.40219591537773e-06,-6.87281592122105e-05
8.70500000000000e+09	3.41693847787703e-06,-6.87047110763050e-05
8.71000000000000e+09	3.44185097873271e-06,-6.86851648389711e-05
8.71500000000000e+09	3.51451638299876e-06,-6.86818893610847e-05
8.72000000000000e+09	3.68490873279899e-06,-6.87948584887006e-05
8.72500000000000e+09	4.85084749980749e-06,-7.00265518262813e-05
8.73000000000000e+09	2.59975086817660e-06,-6.73615139583104e-05
8.73500000000000e+09	3.08240101518321e-06,-6.78281611770709e-05
8.74000000000000e+09	3.22652987808062e-06,-6.79101410495991e-05
8.74500000000000e+09	3.29355552477589e-06,-6.79095927699207e-05
8.75000000000000e+09	3.34118965429981e-06,-6.78857516036146e-05
8.75500000000000e+09	3.37680045713903e-06,-6.78251958623366e-05
8.76000000000000e+09	3.41428574302662e-06,-6.77180042046625e-05
8.76500000000000e+09	3.44804300720985e-06,-6.75385288297773e-05
8.77000000000000e+09	3.58267044986269e-06,-6.68229154043232e-05
8.77500000000000e+09	2.88748685470122e-06,-7.01679719357115e-05
8.78000000000000e+09	3.24104138734516e-06,-6.84063986036956e-05
8.78500000000000e+09	3.31560364211276e-06,-6.81080972932767e-05
8.79000000000000e+09	3.36101776085882e-06,-6.79608157549009e-05
8.79500000000000e+09	3.38929757540182e-06,-6.78700923878797e-05
8.80000000000000e+09	3.40581836258492e-06,-6.77998497613002e-05
8.80500000000000e+09	3.42436812565620e-06,-6.77302916517495e-05
8.81000000000000e+09	3.45607996826391e-06,-6.76667534078032e-05
8.81500000000000e+09	3.49053717898882e-06,-6.76278235682115e-05
8.82000000000000e+09	2.39508634825188e-06,-7.41211596405026e-05
8.82500000000000e+09	3.50246213899136e-06,-6.76545840267725e-05
8.83000000000000e+09	3.41506142500420e-06,-6.76891070718121e-05
8.83500000000000e+09	3.25303541779466e-06,-6.76743375419376e-05
8.84000000000000e+09	3.06599054001653e-06,-6.75914876610048e-05
8.84500000000000e+09	2.85556727436010e-06,-6.74575401014849e-05
8.85000000000000e+09	2.58166912509714e-06,-6.72932163457686e-05
8.85500000000000e+09	2.09704116991676e-06,-6.70797292382673e-05
8.86000000000000e+09	8.51016751043892e-07,-6.67279971022567e-05
8.86500000000000e+09	-8.22150195383551e-06,-6.46732124204542e-05
8.87000000000000e+09	1.00954619411460e-05,-6.86140004896812e-05
8.87500000000000e+09	6.51721101874980e-06,-6.77604337220721e-05
8.88000000000000e+09	5.69576831971042e-06,-6.75140464135444e-05
8.88500000000000e+09	5.37838249046750e-06,-6.74070193318818e-05
8.89000000000000e+09	5.23433174996021e-06,-6.73243046165792e-05
8.89500000000000e+09	5.19316525597530e-06,-6.72226338982836e-05
8.90000000000000e+09	5.28596790527426e-06,-6.70474678412550e-05
8.90500000000000e+09	5.75501488046011e-06,-6.66385995959796e-05
8.91000000000000e+09	8.16447831959387e-06,-6.52893944389827e-05
8.91500000000000e+09	-4.44722228432357e-06,-7.11815250042294e-05
8.92000000000000e+09	1.85636988613075e-06,-6.80459417122980e-05
8.92500000000000e+09	2.78970484931842e-06,-6.75373890296759e-05
8.93000000000000e+09	3.16985831830116e-06,-6.73094761651155e-05
8.93500000000000e+09	3.38995544202369e-06,-6.71698547044638e-05
8.94000000000000e+09	3.53865329340668e-06,-6.70652978512474e-05
8.94500000000000e+09	3.66073502025937e-06,-6.69827008117791e-05
8.95000000000000e+09	3.77096122032178e-06,-6.69584930107280e-05
8.95500000000000e+09	3.83729448854124e-06,-6.69481772164432e-05
8.96000000000000e+09	-4.09679156498368e-08,-6.80161058181856e-05
8.96500000000000e+09	3.87271572131872e-06,-6.69321820433036e-05
8.97000000000000e+09	3.86396182418580e-06,-6.69021518983462e-05
8.97500000000000e+09	3.83661794221652e-06,-6.68604275626268e-05
8.98000000000000e+09	3.83043822199030e-06,-6.67989893710868e-05
8.98500000000000e+09	3.82073030128382e-06,-6.67308124076043e-05
8.99000000000000e+09	3.79956508290828e-06,-6.66546866461665e-05
8.99500000000000e+09	3.72404456382930e-06,-6.65529592039440e-05
9.00000000000000e+09	3.52086441222397e-06,-6.62838666296779e-05
9.00500000000000e+09	2.06073813352496e-06,-6.43819977521896e-05
9.01000000000000e+09	4.91934859785327e-06,-6.81835454931007e-05
9.01500000000000e+09	4.32122974825369e-06,-6.74072297356222e-05
9.02000000000000e+09	4.14978224757684e-06,-6.71973294557052e-05
9.02500000000000e+09	4.07306833413516e-06,-6.71033767212741e-05
9.03000000000000e+09	4.02239388676398e-06,-6.70442993129450e-05
9.03500000000000e+09	3.98945045565442e-06,-6.70318865849236e-05
9.04000000000000e+09	3.96580528976634e-06,-6.70810064378657e-05
9.04500000000000e+09	3.97471524639301e-06,-6.72409138708081e-05
9.05000000000000e+09	3.99667563438847e-06,-6.81681759414156e-05
9.05500000000000e+09	3.98451116756015e-06,-6.32417532734849e-05
9.06000000000000e+09	4.00319521128856e-06,-6.56802969867607e-05
9.06500000000000e+09	3.98495428385130e-06,-6.60117299062359e-05
9.07000000000000e+09	3.96207468263976e-06,-6.61298469431686e-05
9.07500000000000e+09	3.94881161886891e-06,-6.61650345626931e-05
9.08000000000000e+09	3.94635356159426e-06,-6.61724563213999e-05
9.08500000000000e+09	3.94061107992469e-06,-6.61819442055089e-05
9.09000000000000e+09	3.91416152508312e-06,-6.61843207153170e-05
9.09500000000000e+09	3.87956194881094e-06,-6.61666301265366e-05
9.10000000000000e+09	4.93749587567305e-06,-5.82937666607651e-05
9.10500000000000e+09	3.83070942799934e-06,-6.60258333025716e-05
9.11000000000000e+09	3.87332871072213e-06,-6.59212416005706e-05
9.11500000000000e+09	3.97560691958324e-06,-6.58420262024496e-05
9.12000000000000e+09	4.10169509962116e-06,-6.58052982623004e-05
9.12500000000000e+09	4.24755570856062e-06,-6.57980925412832e-05
9.13000000000000e+09	4.43322799845515e-06,-6.57936982957460e-05
9.13500000000000e+09	4.76569866100526e-06,-6.57795858557270e-05
9.14000000000000e+09	5.61796189883523e-06,-6.56967909106329e-05
9.14500000000000e+09	1.18678174902729e-05,-6.52333296462432e-05
9.15000000000000e+09	-7.62096556105144e-07,-6.61034878955974e-05
9.15500000000000e+09	1.68993402098735e-06,-6.59104166249146e-05
9.16000000000000e+09	2.23622255158644e-06,-6.58445635993153e-05
9.16500000000000e+09	2.42882482555255e-06,-6.57737857228945e-05
9.17000000000000e+09	2.50006287271853e-06,-6.57249890018560e-05
9.17500000000000e+09	2.49033579872036e-06,-6.57091099611352e-05
9.18000000000000e+09	2.36764159953174e-06,-6.57599503628109e-05
9.18500000000000e+09	1.92961457968381e-06,-6.60156294330562e-05
9.19000000000000e+09	-1.95450040617933e-07,-6.71310017839472e-05
9.19500000000000e+09	1.08873917612658e-05,-6.16417792575670e-05
9.20000000000000e+09	5.35596383848843e-06,-6.44121765227498e-05
9.20500000000000e+09	4.54069362759835e-06,-6.47882956269851e-05
9.21000000000000e+09	4.21478692618414e-06,-6.49094648706923e-05
9.21500000000000e+09	4.03035701236912e-06,-6.49545938927631e-05
9.22000000000000e+09	3.90947765205078e-06,-6.49707186581849e-05
9.22500000000000e+09	3.81263953588932e-06,-6.49716672207454e-05
9.23000000000000e+09	3.72253373464006e-06,-6.49193805203240e-05
9.23500000000000e+09	3.67329967318704e-06,-6.48579577689655e-05
9.24000000000000e+09	8.27598112384726e-06,-6.31779777419246e-05
9.24500000000000e+09	3.66181399291681e-06,-6.47329612060662e-05
9.25000000000000e+09	3.68369158091470e-06,-6.46943029373342e-05
9.25500000000000e+09	3.72299719764183e-06,-6.46712705864751e-05
9.26000000000000e+09	3.74005296858968e-06,-6.46746033956612e-05
9.26500000000000e+09	3.75841588054995e-06,-6.46878418477957e-05
9.27000000000000e+09	3.79010813267537e-06,-6.47156649739968e-05
9.27500000000000e+09	3.88575302159879e-06,-6.47834205964379e-05
9.28000000000000e+09	4.15069069882161e-06,-6.50891135923224e-05
9.28500000000000e+09	6.05723788565194e-06,-6.77394960030868e-05
9.29000000000000e+09	2.31394862005686e-06,-6.21814028712260e-05
9.29500000000000e+09	3.09524241633138e-06,-6.32048024732286e-05
9.30000000000000e+09	3.32040530708151e-06,-6.34095814976353e-05
9.30500000000000e+09	3.42511004051298e-06,-6.34525164178479e-05
9.31000000000000e+09	3.49521397011176e-06,-6.34448090963683e-05
9.31500000000000e+09	3.53968407356617e-06,-6.33765768659563e-05
9.32000000000000e+09	3.56046990860411e-06,-6.32271279330088e-05
9.32500000000000e+09	3.50785741888990e-06,-6.29145745566546e-05
9.33000000000000e+09	3.28025176604488e-06,-6.15140570507465e-05
9.33500000000000e+09	4.32163189956034e-06,-6.84690810729872e-05
9.34000000000000e+09	3.78714935825441e-06,-6.49135969719069e-05
9.34500000000000e+09	3.73763972172983e-06,-6.43636832539033e-05
9.35000000000000e+09	3.73753903371742e-06,-6.41120757554163e-05
9.35500000000000e+09	3.73814064872694e-06,-6.39774648423534e-05
9.36000000000000e+09	3.73051315304034e-06,-6.38784392603498e-05
9.36500000000000e+09	3.72970815570124e-06,-6.37726611505186e-05
9.37000000000000e+09	3.76371337574699e-06,-6.36767767348423e-05
9.37500000000000e+09	3.81513402550588e-06,-6.35960235851029e-05
9.38000000000000e+09	1.80923745133024e-06,-7.26585868770176e-05
9.38500000000000e+09	3.94798750814000e-06,-6.35558424222523e-05
9.39000000000000e+09	3.97631385264883e-06,-6.35945010732323e-05
9.39500000000000e+09	3.95896299270758e-06,-6.36401257741631e-05
9.40000000000000e+09	3.91431040385085e-06,-6.36755532465141e-05
9.40500000000000e+09	3.85031353096600e-06,-6.37116764976731e-05
9.41000000000000e+09	3.77053118099848e-06,-6.37861844967107e-05
9.41500000000000e+09	3.60716474954051e-06,-6.39597159846214e-05
9.42000000000000e+09	3.18197096272924e-06,-6.45179909412284e-05
9.42500000000000e+09	-6.71507325480646e-08,-6.86445141314725e-05
9.43000000000000e+09	6.56350360215583e-06,-6.02232933319045e-05
9.43500000000000e+09	5.33005157941997e-06,-6.18341529089557e-05
9.44000000000000e+09	5.10403507355190e-06,-6.22010932634057e-05
9.44500000000000e+09	5.07370291425590e-06,-6.23728198348065e-05
9.45000000000000e+09	5.11215085514960e-06,-6.24546655769633e-05
9.45500000000000e+09	5.21667487902882e-06,-6.24843371733923e-05
9.46000000000000e+09	5.42645672282357e-06,-6.24597151111741e-05
9.46500000000000e+09	5.92621677659169e-06,-6.22859301975966e-05
9.47000000000000e+09	8.08314345964675e-06,-6.14665287035953e-05
9.47500000000000e+09	-2.99239981597844e-06,-6.55042287390250e-05
9.48000000000000e+09	2.54049390376267e-06,-6.34275613231241e-05
9.48500000000000e+09	3.35714690795590e-06,-6.31156716005429e-05
9.49000000000000e+09	3.68239276725107e-06,-6.29931009803991e-05
9.49500000000000e+09	3.86707507010149e-06,-6.29214062606208e-05
9.50000000000000e+09	3.98888286583727e-06,-6.28692475976458e-05
9.50500000000000e+09	4.08406600073087e-06,-6.28267454861889e-05
9.51000000000000e+09	4.17101093396612e-06,-6.28325314453744e-05
9.51500000000000e+09	4.21152482099972e-06,-6.28419210614441e-05
9.52000000000000e+09	-5.50113726537530e-07,-6.49320472361646e-05
9.52500000000000e+09	4.20508443458436e-06,-6.28422363585249e-05
9.53000000000000e+09	4.17382782389040e-06,-6.28102498965664e-05
9.53500000000000e+09	4.12721459236955e-06,-6.27559628230567e-05
9.54000000000000e+09	4.10530139472189e-06,-6.26667237198759e-05
9.54500000000000e+09	4.08484143657050e-06,-6.25623034314285e-05
9.55000000000000e+09	4.04893714212747e-06,-6.24328914109993e-05
9.55500000000000e+09	3.93757137239431e-06,-6.22424216977500e-05
9.56000000000000e+09	3.60456537295256e-06,-6.17211419770650e-05
9.56500000000000e+09	1.10298543859565e-06,-5.79114798545272e-05
9.57000000000000e+09	6.08493199865363e-06,-6.56474266643927e-05
9.57500000000000e+09	5.06949901348832e-06,-6.41392106420033e-05
9.58000000000000e+09	4.78611379949555e-06,-6.37868915293986e-05
9.58500000000000e+09	4.65814732693753e-06,-6.36581219526693e-05
9.59000000000000e+09	4.57487116984711e-06,-6.36016854000543e-05
9.59500000000000e+09	4.52755318279069e-06,-6.36269466385106e-05
9.60000000000000e+09	4.52201421105699e-06,-6.37638827283755e-05
9.60500000000000e+09	4.64755355047520e-06,-6.41443164752570e-05
9.61000000000000e+09	5.17172665587120e-06,-6.61113717526563e-05
9.61500000000000e+09	2.71242212575675e-06,-5.58205243822412e-05
9.62000000000000e+09	3.97428783058721e-06,-6.09405653641349e-05
9.62500000000000e+09	4.13111754988564e-06,-6.16530861172257e-05
9.63000000000000e+09	4.17954248617279e-06,-6.19369730701845e-05
9.63500000000000e+09	4.21461544334836e-06,-6.20530150621059e-05
9.64000000000000e+09	4.25457140827331e-06,-6.21244871793493e-05
9.64500000000000e+09	4.28049220455421e-06,-6.22122749404553e-05
9.65000000000000e+09	4.24553263739589e-06,-6.22847715571620e-05
9.65500000000000e+09	4.17570774931807e-06,-6.23495243471909e-05
9.66000000000000e+09	9.09112288135543e-06,-5.14771274442712e-05
9.66500000000000e+09	3.92278449563393e-06,-6.23136550564385e-05
9.67000000000000e+09	3.79655578246780e-06,-6.21870926088163e-05
9.67500000000000e+09	3.70233633065358e-06,-6.19995351901518e-05
9.68000000000000e+09	3.64847341561468e-06,-6.17721692958513e-05
9.68500000000000e+09	3.61966587235952e-06,-6.14897801167313e-05
9.69000000000000e+09	3.57820864194462e-06,-6.10887734717588e-05
9.69500000000000e+09	3.55138512825028e-06,-6.04109018618343e-05
9.70000000000000e+09	3.46734592001067e-06,-5.87135129438606e-05
9.70500000000000e+09	3.07722149342903e-06,-4.70578379716569e-05
9.71000000000000e+09	3.71447068319655e-06,-7.04290012336935e-05
9.71500000000000e+09	3.44074142929713e-06,-6.57804127050269e-05
9.72000000000000e+09	3.24275807205862e-06,-6.46044633812606e-05
9.72500000000000e+09	3.03692750059005e-06,-6.40156915750364e-05
9.73000000000000e+09	2.81882296672308e-06,-6.36489848091786e-05
9.73500000000000e+09	2.52953620771916e-06,-6.33699128618849e-05
9.74000000000000e+09	2.10421524448613e-06,-6.31158570749584e-05
9.74500000000000e+09	1.31112659260321e-06,-6.28797425595760e-05
9.75000000000000e+09	-1.76062426793398e-06,-6.26951499991288e-05
9.75500000000000e+09	1.37996587292097e-05,-6.25712254532506e-05
9.76000000000000e+09	6.04674567112466e-06,-6.24920642362756e-05
9.76500000000000e+09	4.92190040295974e-06,-6.24118202470349e-05
9.77000000000000e+09	4.48338864107231e-06,-6.23230776059827e-05
9.77500000000000e+09	4.23365197340669e-06,-6.22471048217733e-05
9.78000000000000e+09	4.06654897419575e-06,-6.21709332719872e-05
9.78500000000000e+09	3.94323724832801e-06,-6.20868165151800e-05
9.79000000000000e+09	3.84956559275544e-06,-6.19586511125348e-05
9.79500000000000e+09	3.83503294158022e-06,-6.18354544589846e-05
9.80000000000000e+09	6.59352454543420e-06,-5.97306223534744e-05
9.80500000000000e+09	3.92757592610217e-06,-6.16905731550846e-05
9.81000000000000e+09	3.99773022565104e-06,-6.16817963895984e-05
9.81500000000000e+09	4.07528225130573e-06,-6.17094370833328e-05
9.82000000000000e+09	4.12356454780017e-06,-6.17874863354491e-05
9.82500000000000e+09	4.16602464183323e-06,-6.18942725957819e-05
9.83000000000000e+09	4.22536901683527e-06,-6.20512410583586e-05
9.83500000000000e+09	4.37147044575273e-06,-6.23173876508758e-05
9.84000000000000e+09	4.80234879334591e-06,-6.30833350764884e-05
9.84500000000000e+09	8.15768421731811e-06,-6.88564609790067e-05
9.85000000000000e+09	1.37881547955148e-06,-5.69783096290110e-05
9.85500000000000e+09	2.73286296823969e-06,-5.92049059245066e-05
9.86000000000000e+09	3.10823115600333e-06,-5.96586889628046e-05
9.86500000000000e+09	3.27618919130858e-06,-5.97738325718278e-05
9.87000000000000e+09	3.38885069608809e-06,-5.97745940235857e-05
9.87500000000000e+09	3.45194239655081e-06,-5.96452304188808e-05
9.88000000000000e+09	3.44844682570440e-06,-5.93295750816268e-05
9.88500000000000e+09	3.21293353977085e-06,-5.85694380746025e-05
9.89000000000000e+09	2.23543229860806e-06,-5.49730425845251e-05
9.89500000000000e+09	6.85884785236061e-06,-7.34710159270007e-05
9.90000000000000e+09	4.48377339423459e-06,-6.42250904025875e-05
9.90500000000000e+09	4.16085920833884e-06,-6.29203775869532e-05
9.91000000000000e+09	4.03566655626669e-06,-6.23697136541892e-05
9.91500000000000e+09	3.93606202627935e-06,-6.21157582350697e-05
9.92000000000000e+09	3.83477847110138e-06,-6.19295662904602e-05
9.92500000000000e+09	3.76997572073934e-06,-6.17046601719746e-05
9.93000000000000e+09	3.83963899572794e-06,-6.15247397448437e-05
9.93500000000000e+09	3.99848341137813e-06,-6.13456558879893e-05
9.94000000000000e+09	-1.31125329204353e-05,-7.64042478605095e-05
9.94500000000000e+09	4.63519166969303e-06,-6.13718759415207e-05
9.95000000000000e+09	5.01062984331054e-06,-6.16752670639612e-05
9.95500000000000e+09	5.36304677267406e-06,-6.22031354427043e-05
9.96000000000000e+09	5.62496428365802e-06,-6.29240657240079e-05
9.96500000000000e+09	5.82894032723797e-06,-6.39237003085772e-05
9.97000000000000e+09	6.08885738114368e-06,-6.54162640645594e-05
9.97500000000000e+09	6.39043740567671e-06,-6.80030894656538e-05
9.98000000000000e+09	7.22708289789390e-06,-7.45091490794865e-05
9.98500000000000e+09	1.27409322882324e-05,-1.19873666437541e-04
9.99000000000000e+09	2.25036000234033e-06,-2.86854692293966e-05
9.99500000000000e+09	4.89512771174380e-06,-4.68130641584092e-05
1.00000000000000e+10	6.02222337515692e-06,-5.14244551872296e-05
1.00050000000000e+10	6.96265962561897e-06,-5.37231350907287e-05
1.00100000000000e+10	7.94055128875638e-06,-5.52540809188277e-05
1.00150000000000e+10	9.23022579787889e-06,-5.66367525672022e-05
1.00200000000000e+10	1.10861791041341e-05,-5.83055915874156e-05
1.00250000000000e+10	1.44000778047365e-05,-6.10460517418061e-05
1.00300000000000e+10	2.67929777651962e-05,-6.92799641008497e-05
1.00350000000000e+10	-3.52719637245220e-05,-3.20235202633095e-05
1.00400000000000e+10	-4.26540281696053e-06,-5.12028918217964e-05
1.00450000000000e+10	2.63691465540909e-07,-5.41890206759121e-05
1.00500000000000e+10	2.05236623740729e-06,-5.56015482933917e-05
1.00550000000000e+10	3.14021710480757e-06,-5.65051915007351e-05
1.00600000000000e+10	3.91101594066727e-06,-5.73060210553708e-05
1.00650000000000e+10	4.43603374209659e-06,-5.82022596133981e-05
1.00700000000000e+10	4.66688848352678e-06,-5.91625038494217e-05
1.00750000000000e+10	4.38140844118069e-06,-6.01177362980279e-05
1.00800000000000e+10	7.05045125632900e-05,-5.72688043349429e-05
1.00850000000000e+10	3.11111116133446e-06,-6.10431436193843e-05
1.00900000000000e+10	2.50221908846819e-06,-6.11156456497821e-05
